INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFENSE_TYPE_ID,OFENSE_CATEGORY_ID,MJ_RELATION_TYPE,SIZE_QTY_LBS,SIZE_QTY_GRAMS,RECORD_CREATED_DATETIME,RECORD_UPDATED_DATETIME
2019779244,12/10/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,12,10,7050 N TOWER RD                                   ,3204743,1726098,5,522,2604,FRAUD - CRIMINAL IMPERSONATION,All Other Crimes,NON-INDUSTRY,,,,
2019779244,12/10/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,12,10,7050 N TOWER RD                                   ,3204743,1726098,5,522,1313,ASSAULT - SIMPLE,Simple Assault,NON-INDUSTRY,,,,
2019782258,12/11/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,12,11,7289 E HAMPDEN AVE                                ,3167907,1663479,3,323,1202,ROBBERY - BUSINESS,Robbery-Business,INDUSTRY,,,,
2019785389,12/13/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,12,13,5702 E COLFAX AVE                                 ,3162682,1694930,2,222,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
201979231,2/4/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,02,06,755 S JASON ST                                    ,3140793,1681279,4,412,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2019796082,12/18/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,12,18,2020 S BROADWAY ST                                ,3144349,1672869,3,313,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2019800228,12/20/2019 12:00:00 AM,12/20/2019 12:00:00 AM,2019,12,20,3480 S GALENA ST                                  ,3177845,1663780,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019802248,12/20/2019 12:00:00 AM,12/20/2019 12:00:00 AM,2019,12,21,6359 E EVANS AVE                                  ,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019807793,12/24/2019 12:00:00 AM,12/24/2019 12:00:00 AM,2019,12,24,225 N MARIPOSA ST                                 ,3139739,1687375,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201981095,2/5/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,02,05,4421 N INCA ST                                    ,3140992,1708285,1,112,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
201981384,2/1/2019 12:00:00 AM,2/5/2019 12:00:00 AM,2019,02,05,1270 W CEDAR AVE                                  ,3139674,1684892,4,411,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
201990868,2/9/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,02,09,1350 S SHERIDAN BLVD                              ,3125828,1677226,4,421,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,INDUSTRY,,,,
201992069,2/10/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,02,10,1308 S JASON ST                                   ,3141025,1677653,4,422,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,INDUSTRY,,,,
2020103731,2/17/2020 12:00:00 AM,2/17/2020 12:00:00 AM,2020,02,17,5395 E 39TH AVE                                   ,3161647,1706444,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020105464,2/18/2020 12:00:00 AM,2/18/2020 12:00:00 AM,2020,02,18,4837 N WASHINGTON ST                              ,3146510,1711040,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020108860,2/19/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,02,19,2001 S BROADWAY ST                                ,3144120,1673026,3,313,5309,HARASSMENT,All Other Crimes,INDUSTRY,,,,
202011119,1/6/2020 12:00:00 AM,1/6/2020 12:00:00 AM,2020,01,06,1755 S BROADWAY ST                                ,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020118331,2/24/2020 12:00:00 AM,2/24/2020 12:00:00 AM,2020,02,24,1285 W BYERS PL                                   ,3139662,1684714,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020127921,2/28/2020 12:00:00 AM,2/28/2020 12:00:00 AM,2020,02,28,505 W 40TH AVE                                    ,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020127939,2/28/2020 12:00:00 AM,2/28/2020 12:00:00 AM,2020,02,28,399 S HARRISON ST                                 ,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020130268,2/29/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,02,29,2600 W BARBERRY PL                                ,3135126,1691153,1,122,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,INDUSTRY,,,,
2020130433,2/29/2020 12:00:00 AM,2/29/2020 12:00:00 AM,2020,02,29,7870 W QUINCY AVE                                 ,3116932,1657685,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
202013615,1/7/2020 12:00:00 AM,1/7/2020 12:00:00 AM,2020,01,07,1201 W CUSTER PL                                  ,3140182,1682761,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020139260,2/22/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,04,5141 N FRANKLIN ST                                ,3149177,1712959,1,112,2399,THEFT - OTHER,Larceny,NON-INDUSTRY,,,,
2020141491,3/5/2020 12:00:00 AM,3/5/2020 12:00:00 AM,2020,03,05,3435 S YOSEMITE ST                                ,3173094,1663993,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020142738,3/5/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,05,1568 S FEDERAL BLVD                               ,3133861,1675958,4,422,3572,DRUG - METHAMPETAMINE POSSESS,Drug Offenses,NON-INDUSTRY,,,,
2020143759,3/6/2020 12:00:00 AM,3/6/2020 12:00:00 AM,2020,03,06,1000 W MISSISSIPPI AVE                            ,3140834,1678946,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020143926,3/6/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,06,4571 N IVY ST                                     ,3162941,1709422,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020152631,3/10/2020 12:00:00 AM,3/10/2020 12:00:00 AM,2020,03,10,2394 S BROADWAY ST                                ,3144304,1670510,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020155903,3/11/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,11,930 W BYERS PL                                    ,3141142,1684540,3,311,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2020164405,3/15/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,15,1410 S SANTA FE DR                                ,3143011,1676961,3,313,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2020164405,3/15/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,15,1410 S SANTA FE DR                                ,3143011,1676961,3,313,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2020165316,3/15/2020 12:00:00 AM,3/16/2020 12:00:00 AM,2020,03,16,2120 S BIRCH ST                                   ,3158750,1672343,3,314,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020166888,3/17/2020 12:00:00 AM,3/17/2020 12:00:00 AM,2020,03,17,3700 W QUINCY AVE                                 ,3130793,1657673,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020167868,3/17/2020 12:00:00 AM,3/17/2020 12:00:00 AM,2020,03,17,1660 N PEARL ST                                   ,3146341,1695869,6,621,2399,THEFT - OTHER,Larceny,NON-INDUSTRY,,,,
2020168144,3/17/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,17,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2302,THEFT - PURSE SNATCH NO FORCE,Larceny,INDUSTRY,,,,
2020169326,3/18/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,18,3700 W QUINCY AVE                                 ,3130793,1657673,4,423,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,NON-INDUSTRY,,,,
2020172596,3/20/2020 12:00:00 AM,3/20/2020 12:00:00 AM,2020,03,20,2001 S BROADWAY ST                                ,3144120,1673026,3,313,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2020174147,3/20/2020 12:00:00 AM,3/20/2020 12:00:00 AM,2020,03,21,4980 N JACKSON ST                                 ,3156632,1712036,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020174620,3/21/2020 12:00:00 AM,3/21/2020 12:00:00 AM,2020,03,21,2563 15TH ST                                      ,3137386,1701455,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020175826,3/22/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,03,22,2675 S SANTA FE DR                                ,3141308,1668710,3,313,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2020176012,3/22/2020 12:00:00 AM,3/22/2020 12:00:00 AM,2020,03,22,505 W 40TH AVE                                    ,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020176068,3/22/2020 12:00:00 AM,3/22/2020 12:00:00 AM,2020,03,22,260 N BROADWAY ST                                 ,3144270,1687727,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
202017729,1/8/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,01,08,330 S DAYTON ST                                   ,3175842,1683494,3,321,1202,ROBBERY - BUSINESS,Robbery-Business,INDUSTRY,,,,
2020179754,3/23/2020 12:00:00 AM,3/24/2020 12:00:00 AM,2020,03,24,3361 N BELLAIRE ST                                ,3158219,1703661,2,221,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,NON-INDUSTRY,,,,
2020181851,3/25/2020 12:00:00 AM,3/25/2020 12:00:00 AM,2020,03,25,330 S DAYTON ST                                   ,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
202018928,12/31/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2020,01,09,1285 W BYERS PL                                   ,3139662,1684714,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020194299,3/31/2020 12:00:00 AM,3/31/2020 12:00:00 AM,2020,03,31,4837 N WASHINGTON ST                              ,3146510,1711040,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020194899,3/30/2020 12:00:00 AM,3/30/2020 12:00:00 AM,2020,03,31,6625 LEETSDALE DR                                 ,3165646,1681209,3,322,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2020201154,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,2020,04,03,432 S BROADWAY ST                                 ,3144200,1683431,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020201218,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,2020,04,03,1126 S SHERIDAN BLVD                              ,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020201318,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,2020,04,03,745 E 6TH AVE                                     ,3146859,1689682,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020201347,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,2020,04,03,4690 N BRIGHTON BLVD                              ,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020201365,4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,2020,04,03,4995 N LIMA ST                                    ,3180691,1712479,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020207650,4/6/2020 12:00:00 AM,4/6/2020 12:00:00 AM,2020,04,06,120 S KALAMATH ST                                 ,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020207668,4/6/2020 12:00:00 AM,4/6/2020 12:00:00 AM,2020,04,06,2615 WELTON ST                                    ,3146483,1700009,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020209884,4/7/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,07,260 N BROADWAY ST                                 ,3144270,1687727,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
202021112,1/10/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,01,15,4745 W 38TH AVE                                   ,3126942,1705527,1,111,3560,DRUG - MARIJUANA SELL,Drug Offenses,INDUSTRY,,,,
2020212055,4/8/2020 12:00:00 AM,4/8/2020 12:00:00 AM,2020,04,08,7050 N TOWER RD                                   ,3204743,1726098,5,522,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
202021420,1/10/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,01,15,2117 LARIMER ST                                   ,3143046,1700065,6,612,3560,DRUG - MARIJUANA SELL,Drug Offenses,INDUSTRY,,,,
2020215215,4/9/2020 12:00:00 AM,4/9/2020 12:00:00 AM,2020,04,09,4615 E COLFAX AVE                                 ,3159365,1695079,2,222,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2020215830,3/29/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,09,2675 W 38TH AVE                                   ,3134819,1705508,1,111,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2020217778,4/10/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,10,1911 S BROADWAY ST                                ,3144086,1673620,3,313,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2020223007,4/13/2020 12:00:00 AM,4/13/2020 12:00:00 AM,2020,04,13,1755 S BROADWAY ST                                ,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020226716,4/15/2020 12:00:00 AM,4/15/2020 12:00:00 AM,2020,04,15,3955 N ONEIDA ST                                  ,3166434,1706622,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020231191,4/17/2020 12:00:00 AM,4/17/2020 12:00:00 AM,2020,04,17,2536 15TH ST                                      ,3137402,1701290,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020231940,4/16/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,17,5000 E 41ST AVE                                   ,3160362,1706982,2,221,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2020235506,4/19/2020 12:00:00 AM,4/19/2020 12:00:00 AM,2020,04,19,3944 N HIGH ST                                    ,3150562,1706559,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020235614,4/19/2020 12:00:00 AM,4/19/2020 12:00:00 AM,2020,04,19,990 W 6TH AVE                                     ,3140766,1689518,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,NON-INDUSTRY,,,,
2020255442,4/26/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,27,2777 S COLORADO BLVD                              ,3157354,1667895,3,314,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2020257071,4/28/2020 12:00:00 AM,4/28/2020 12:00:00 AM,2020,04,28,2042 S BANNOCK ST                                 ,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020257080,4/28/2020 12:00:00 AM,4/28/2020 12:00:00 AM,2020,04,28,2420 S COLORADO BLVD                              ,3157568,1670426,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020257099,4/28/2020 12:00:00 AM,4/28/2020 12:00:00 AM,2020,04,28,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020261690,4/29/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,04,29,7870 W QUINCY AVE                                 ,3116932,1657685,4,423,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2020285046,5/8/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,09,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,2699,THEFT - OF SERVICES,All Other Crimes,INDUSTRY,,,,
2020288790,5/10/2020 12:00:00 AM,5/11/2020 12:00:00 AM,2020,05,11,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2304,THEFT - PARTS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2020288977,5/10/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,11,879 N FEDERAL BLVD                                ,3133482,1691405,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020290372,5/11/2020 12:00:00 AM,5/11/2020 12:00:00 AM,2020,05,11,2130 S LIPAN ST                                   ,3140278,1672177,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020290771,5/12/2020 12:00:00 AM,5/12/2020 12:00:00 AM,2020,05,12,4755 N LIMA ST                                    ,3180703,1710844,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020294453,5/13/2020 12:00:00 AM,5/13/2020 12:00:00 AM,2020,05,13,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,NON-INDUSTRY,,,,
2020296713,5/12/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,14,4820 MORRISON RD                                  ,3126979,1679901,4,412,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2020299047,5/15/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,15,4620 N PEORIA ST                                  ,3183815,1709739,5,521,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
2020299500,5/14/2020 12:00:00 AM,5/15/2020 12:00:00 AM,2020,05,15,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2020308378,5/18/2020 12:00:00 AM,5/18/2020 12:00:00 AM,2020,05,19,3857 N ELM ST                                     ,3160357,1706010,2,221,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
202031233,1/14/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,01,14,3955 N ONEIDA ST                                  ,3166434,1706622,2,221,5212,WEAPON-POSS ILLEGAL/DANGEROUS,Weapons Offense,INDUSTRY,,,,
2020315069,5/21/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,22,1630 N FEDERAL BLVD                               ,3133640,1695797,1,121,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,INDUSTRY,,,,
2020322207,5/22/2020 12:00:00 AM,5/25/2020 12:00:00 AM,2020,05,25,5077 N COLORADO BLVD                              ,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020322533,5/24/2020 12:00:00 AM,5/24/2020 12:00:00 AM,2020,05,25,4820 MORRISON RD                                  ,3126979,1679901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020324002,5/26/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,26,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020325165,5/26/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,26,762 N KALAMATH ST                                 ,3140710,1690636,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020326885,5/27/2020 12:00:00 AM,5/27/2020 12:00:00 AM,2020,05,27,4755 N LIPAN ST                                   ,3139915,1710475,1,112,2699,DRUG - FRAUD TO OBTAIN,All Other Crimes,INDUSTRY,,,,
2020327384,5/24/2020 12:00:00 AM,5/24/2020 12:00:00 AM,2020,05,27,4611 E 46TH AVE                                   ,3159237,1709719,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020331438,5/29/2020 12:00:00 AM,5/29/2020 12:00:00 AM,2020,05,29,1325 S INCA ST                                    ,3141200,1677551,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020333632,5/30/2020 12:00:00 AM,5/30/2020 12:00:00 AM,2020,05,30,4260 N KEARNEY ST                                 ,3163820,1707929,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020334507,5/30/2020 12:00:00 AM,5/30/2020 12:00:00 AM,2020,05,30,1136 N YUMA CT                                    ,3136560,1692717,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020335226,5/30/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,05,30,1406 W 38TH AVE                                   ,3139616,1705428,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020338019,6/1/2020 12:00:00 AM,6/1/2020 12:00:00 AM,2020,06,01,2020 S COLORADO BLVD                              ,3157519,1672944,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020338087,6/1/2020 12:00:00 AM,6/1/2020 12:00:00 AM,2020,06,01,4410 N WASHINGTON ST                              ,3146579,1708250,1,112,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2020338087,6/1/2020 12:00:00 AM,6/1/2020 12:00:00 AM,2020,06,01,4410 N WASHINGTON ST                              ,3146579,1708250,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020338091,6/1/2020 12:00:00 AM,6/1/2020 12:00:00 AM,2020,06,01,1191 S BANNOCK ST                                 ,3143412,1678505,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020338248,6/1/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,01,300 BLOCK E COLFAX AVE                            ,3145279,1694803,6,623,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,INDUSTRY,,,,
2020338248,6/1/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,01,300 BLOCK E COLFAX AVE                            ,3145279,1694803,6,623,5212,WEAPON-BY PREV OFFENDER-POWPO,Weapons Offense,INDUSTRY,,,,
2020339920,6/2/2020 12:00:00 AM,6/2/2020 12:00:00 AM,2020,06,02,2863 LARIMER ST                                   ,3145640,1702618,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020339949,6/2/2020 12:00:00 AM,6/2/2020 12:00:00 AM,2020,06,02,5201 W 48TH AVE                                   ,3125451,1710769,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020339989,6/2/2020 12:00:00 AM,6/2/2020 12:00:00 AM,2020,06,02,2070 S HURON ST                                   ,3141568,1672612,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020340034,6/2/2020 12:00:00 AM,6/2/2020 12:00:00 AM,2020,06,02,4305 N BRIGHTON BLVD                              ,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020340903,6/2/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,02,399 S HARRISON ST                                 ,3157075,1683778,3,311,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2020340905,6/2/2020 12:00:00 AM,6/2/2020 12:00:00 AM,2020,06,02,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2020341980,6/3/2020 12:00:00 AM,6/3/2020 12:00:00 AM,2020,06,03,3435 S YOSEMITE ST                                ,3173094,1663993,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020343544,6/3/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,03,74 N FEDERAL BLVD                                 ,3133707,1686718,4,411,5312,DISTURBING THE PEACE,All Other Crimes,NON-INDUSTRY,,,,
2020343544,6/3/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,03,74 N FEDERAL BLVD                                 ,3133707,1686718,4,411,5707,CRIMINAL TRESPASSING,All Other Crimes,NON-INDUSTRY,,,,
2020343544,6/3/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,03,74 N FEDERAL BLVD                                 ,3133707,1686718,4,411,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,NON-INDUSTRY,,,,
2020343816,6/4/2020 12:00:00 AM,6/4/2020 12:00:00 AM,2020,06,04,4242 N ELIZABETH ST                               ,3152813,1707996,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020343838,6/4/2020 12:00:00 AM,6/4/2020 12:00:00 AM,2020,06,04,543 N BRYANT ST                                   ,3135294,1689181,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020343860,6/4/2020 12:00:00 AM,6/4/2020 12:00:00 AM,2020,06,04,3937 W COLFAX AVE                                 ,3129614,1694999,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020343964,6/3/2020 12:00:00 AM,6/4/2020 12:00:00 AM,2020,06,04,82 S FEDERAL BLVD                                 ,3133690,1685664,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020345690,6/5/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,05,505 W 40TH AVE                                    ,3142219,1706451,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2020346473,6/5/2020 12:00:00 AM,6/5/2020 12:00:00 AM,2020,06,05,1930 E 40TH AVE                                   ,3150712,1706726,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020348037,6/6/2020 12:00:00 AM,6/6/2020 12:00:00 AM,2020,06,06,4 S SANTA FE DR                                   ,3141148,1686225,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2020349347,6/6/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,06,E 39TH AVE / N PEORIA ST                          ,3183545,1706408,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2020349347,6/6/2020 12:00:00 AM,1/1/1900 12:00:00 AM,2020,06,06,E 39TH AVE / N PEORIA ST                          ,3183545,1706408,5,512,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,NON-INDUSTRY,,,,
